timestamp,event_type,token_id,reset_time_utc8
2025-11-01 02:53:38,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 10:53:38
2025-11-01 02:53:51,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 10:53:51
2025-11-01 09:29:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 17:29:12
2025-11-01 09:29:24,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 17:29:24
2025-11-01 14:29:53,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 22:29:53
2025-11-01 14:30:03,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-01 22:30:03
2025-11-01 21:27:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 05:27:40
2025-11-01 21:27:52,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 05:27:52
2025-11-02 02:54:29,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 10:54:29
2025-11-02 02:54:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 10:54:40
2025-11-02 09:28:47,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 17:28:47
2025-11-02 09:28:57,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 17:28:57
2025-11-02 14:30:04,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 22:30:04
2025-11-02 14:30:13,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-02 22:30:13
2025-11-02 21:28:46,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 05:28:46
2025-11-02 21:29:06,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 05:29:06
2025-11-03 02:55:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 10:55:40
2025-11-03 02:55:51,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 10:55:51
2025-11-03 09:34:13,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 17:34:13
2025-11-03 09:34:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 17:34:23
2025-11-03 14:33:39,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 22:33:39
2025-11-03 14:33:59,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-03 22:33:59
2025-11-04 02:53:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 10:53:12
2025-11-04 02:53:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 10:53:23
2025-11-04 09:33:04,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 17:33:04
2025-11-04 09:33:15,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 17:33:15
2025-11-04 14:33:32,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 22:33:32
2025-11-04 14:33:44,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-04 22:33:44
2025-11-04 21:29:28,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-05 05:29:28
2025-11-04 21:29:38,SESSION-RESET-TRIGGER,TOKEN_2,2025-11-05 05:29:38
