timestamp,event_type,token_id,reset_time_utc8
2025-12-01 03:07:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 11:07:12
2025-12-01 03:07:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 11:07:23
2025-12-01 09:35:46,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 17:35:46
2025-12-01 09:35:55,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 17:35:55
2025-12-01 14:34:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 22:34:12
2025-12-01 14:34:25,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-01 22:34:25
2025-12-01 21:28:36,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 05:28:36
2025-12-01 21:28:47,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 05:28:47
2025-12-02 02:56:10,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 10:56:10
2025-12-02 02:56:21,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 10:56:21
2025-12-02 09:35:03,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 17:35:03
2025-12-02 09:35:17,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 17:35:17
2025-12-02 14:34:45,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 22:34:45
2025-12-02 14:34:57,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-02 22:34:57
2025-12-02 21:29:58,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 05:29:58
2025-12-02 21:30:10,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 05:30:10
2025-12-03 02:55:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 10:55:40
2025-12-03 02:56:09,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 10:56:09
2025-12-03 09:34:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 17:34:23
2025-12-03 09:34:36,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 17:34:36
2025-12-03 14:35:00,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 22:35:00
2025-12-03 14:35:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-03 22:35:12
2025-12-03 21:29:26,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 05:29:26
2025-12-03 21:29:54,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 05:29:54
2025-12-04 02:57:10,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 10:57:10
2025-12-04 02:57:38,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 10:57:38
2025-12-04 09:34:27,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 17:34:27
2025-12-04 09:34:37,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-04 17:34:37
2025-12-04 21:30:42,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 05:30:42
2025-12-04 21:30:52,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 05:30:52
2025-12-05 02:56:43,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 10:56:43
2025-12-05 02:56:53,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 10:56:53
2025-12-05 09:32:53,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 17:32:53
2025-12-05 09:33:02,SESSION-RESET-TRIGGER,TOKEN_2,2025-12-05 17:33:02
